,company,month,ai_sum,ai_in,ai_out,cloud_sum,cloud_in,cloud_out,datascience_sum,datascience_in,datascience_out,datastorage_sum,datastorage_in,datastorage_out,robots_sum,robots_in,robots_out,software_sum,software_in,software_out,name,ticker,exchange,country,sector,sedol,isin,cusip,orb_num,url,industry,naics_code,naics_description,cik,lei,agg_sml,agg_obs,agg_reorg,agg_rcog,agg_rman,agg_tele
52232,Emerson Electric Co.,2020-04,1185.5546,12.643344,22.99554,3944.533,36.741795,45.92759,3691.6816,51.094944,67.536224,4893.02,52.377323,56.502632,20504.104,137.85406,185.08937,7633.2383,71.8291,86.65874000000001,Emerson Electric Co.,EMR,NYSE,United States,Industrials,2313405,US2910111044,291011104,,,,,,,,2.787905,3.607868,4.242586599999999,0.16725844,0.079176545,0.38568988
55399,"Stanley Black & Decker, Inc.",2011-03,43.717113,1.7797595000000002,0.0056166494999999,1586.6332,34.15101,31.182846,381.06815,9.606991,7.568331,1218.118,29.146624,16.041086,2813.9390000000003,62.62682,62.61021,981.1939,28.815578,19.417473,"Stanley Black & Decker, Inc.",SWK,NYSE,United States,Industrials,B3Q2FJ4,US8545021011,854502101,,,,,,,,2.841019,3.5972054,4.250969,0.20267713,0.009882037,0.34022328
55400,"Stanley Black & Decker, Inc.",2012-01,45.972298,1.1465235,0.39629358,1565.0039,88.94984000000001,102.99879,429.73706,29.276718,29.642387,1250.1487,94.084656,75.191376,2843.684,160.71045,143.41021999999998,984.7629,63.730297,54.662180000000006,"Stanley Black & Decker, Inc.",SWK,NYSE,United States,Industrials,B3Q2FJ4,US8545021011,854502101,,,,,,,,2.8480883,3.607337,4.261372,0.20715009,0.009848884,0.34152174
55401,"Stanley Black & Decker, Inc.",2012-05,46.79242,0.0018705923999999,0.003050125,1441.9604,37.543438,49.092293,406.4339,20.956556,14.754127,1200.8923,45.053974,44.11088,2765.6116,51.62661,51.93444,964.5699,30.01583,27.901712,"Stanley Black & Decker, Inc.",SWK,NYSE,United States,Industrials,B3Q2FJ4,US8545021011,854502101,,,,,,,,2.8459682,3.6054883,4.259099,0.20829515,0.01480135,0.3431278
55402,"Stanley Black & Decker, Inc.",2014-03,69.76598,3.4052014,1.988348,1348.7072,29.328290000000003,24.128227,470.27725,7.9167004,7.4108906,1155.632,20.823313,22.13778,2912.8625,42.0655,51.36252,1082.848,26.363417,28.059616,"Stanley Black & Decker, Inc.",SWK,NYSE,United States,Industrials,B3Q2FJ4,US8545021011,854502101,,,,,,,,2.8381295,3.5970223,4.249265,0.20177516,0.029293735,0.34412935
55403,"Stanley Black & Decker, Inc.",2014-06,72.003456,1.9271684,1.9555631,1342.4022,29.74649,32.145096,506.63858,31.410652,12.600204,1164.0198,30.71151,30.532784000000003,2954.4443,82.526115,54.511234,1104.5725,30.100424,27.64625,"Stanley Black & Decker, Inc.",SWK,NYSE,United States,Industrials,B3Q2FJ4,US8545021011,854502101,,,,,,,,2.8372595,3.5963526,4.2485075,0.20404658,0.033215154,0.3441945
55404,"Stanley Black & Decker, Inc.",2015-06,74.311386,7.352907000000001,1.9697356,1311.6466,27.905453,16.993923000000002,615.4741,74.3382,20.881887,1195.7015,42.375366,25.639101,2990.6392,102.75266,58.511276,1131.988,60.30784,32.256996,"Stanley Black & Decker, Inc.",SWK,NYSE,United States,Industrials,B3Q2FJ4,US8545021011,854502101,,,,,,,,2.8377202,3.5975242,4.250441599999999,0.20249222,0.034144826,0.34519562
55405,"Stanley Black & Decker, Inc.",2018-01,112.082275,1.8086288,2.7664585,1351.8616,39.41075,21.961597,873.72675,42.767242,26.843937,1429.8010000000002,44.086525,25.099566,3254.7275,93.6442,57.05595400000001,1419.7147,50.172398,28.451464,"Stanley Black & Decker, Inc.",SWK,NYSE,United States,Industrials,B3Q2FJ4,US8545021011,854502101,,,,,,,,2.844668,3.608926,4.262687000000001,0.19839744,0.042164747,0.35257927
55406,"Stanley Black & Decker, Inc.",2019-04,114.665344,0.5139897,4.409112,1366.6912,22.00293,28.630486,894.9812,25.981173,35.988544,1474.6855,35.754017,38.231113,3313.5608,52.192005,57.69295,1465.6448,27.686815000000003,31.531593,"Stanley Black & Decker, Inc.",SWK,NYSE,United States,Industrials,B3Q2FJ4,US8545021011,854502101,,,,,,,,2.8463857000000004,3.6111798,4.2647285,0.19903083,0.051746573,0.35289675
55573,"Stanley Black & Decker, Inc.",2009-12,44.261234,0.0016081919,1.2534143,1601.5585,19.301619,24.13727,417.26715,7.764119,12.251241,1217.348,12.940745,13.108565,2889.0947,20.986856,46.011486,955.60284,10.72039,15.554126,"Stanley Black & Decker, Inc.",SWK,NYSE,United States,Industrials,B3Q2FJ4,US8545021011,854502101,,,,,,,,2.8482678,3.6051712,4.2618866,0.20061673,0.012761861,0.34069163
55574,"Stanley Black & Decker, Inc.",2017-11,118.2577,1.8086437,3.038093,1339.1038,9.397885,10.796255,852.66455,23.362635,13.80597,1418.8662,25.552618,19.481665,3211.036,53.317980000000006,36.817856,1408.8716,28.273994,17.53314,"Stanley Black & Decker, Inc.",SWK,NYSE,United States,Industrials,B3Q2FJ4,US8545021011,854502101,,,,,,,,2.84206,3.6059318,4.2588573,0.19661915,0.038910594,0.35262576
55982,3M Co,2020-06,723.1343,13.539117999999998,4.990292500000001,2983.9636,46.252487,29.65991,4010.5593,70.80242,77.10645,4728.6104,65.979225,57.201374,14368.918,150.57281,153.13881999999998,4358.9565,76.31936,55.418503,3M Co,MMM,NYSE,United States,Industrials,2595708,US88579Y1010,,,,,,,,,2.84233,3.692154,4.33598,0.1132944999999999,-0.032709405,0.42789003
57111,3M Co,2012-06,537.81915,29.418873,17.859645999999998,2935.991,61.09834,61.364048,2821.9868,149.52621000000002,69.1834,4233.633,117.03158,75.576004,14703.049,328.53683,236.66226,3647.1868,115.17468999999998,72.52018000000001,3M Co,MMM,NYSE,United States,Industrials,2595708,US88579Y1010,,,,,,,,,2.846173,3.684926,4.3306336,0.1436542,0.0043153283,0.41012886
57112,3M Co,2012-09,530.93146,22.05353,26.639208,3066.378,164.54924,67.38221999999999,2766.066,112.317856,98.587135,4406.331,201.15417,112.93908,14740.267,301.1625,295.72125,3770.4646,184.9887,119.25084,3M Co,MMM,NYSE,United States,Industrials,2595708,US88579Y1010,,,,,,,,,2.849105,3.6895154,4.3353257,0.14044315,0.0012579776,0.41291934
57113,3M Co,2013-04,549.7558,21.872824,9.572283,3147.111,110.24832,58.16392,2919.665,151.0551,55.826073,4552.662,157.40717,79.01366,14803.947,337.82184,233.8587,3819.7493,120.64303999999998,67.384674,3M Co,MMM,NYSE,United States,Industrials,2595708,US88579Y1010,,,,,,,,,2.8497772,3.691946,4.3372817,0.13572593,-0.00458392,0.41458058
57556,Illinois Tool Works Inc.,2010-05,56.215282,1.9928799,0.0035809427,329.40656,4.037987,4.565913,264.22205,19.181444,1.0777282,507.7759400000001,7.906938,6.965140299999999,2921.7263,59.88186,25.572178,915.11395,15.439782999999998,10.858502,Illinois Tool Works Inc.,ITW,NYSE,United States,Industrials,2457552,US4523081093,452308109,,,,,,,,2.8421028,3.630766200000001,4.266517,0.1954707,0.14326385,0.36408722
58066,3M Co,2012-03,485.00925,6.365443,12.278291,2938.9543,42.668964,84.682526,2590.323,55.301315,48.32253,4158.1113,69.65375,105.28825,14435.05,154.45296000000002,197.23027,3500.603,61.0428,75.15839,3M Co,MMM,NYSE,United States,Industrials,2595708,US88579Y1010,,,,,,,,,2.8496810000000004,3.690702200000001,4.3363404,0.14163661,0.0003448805,0.41220373
58067,3M Co,2018-11,709.1560000000001,17.932684,13.225206,3044.6868,32.04697,26.313572,4180.2324,82.86395999999999,52.760273,4889.7188,63.85135699999999,60.55593,14922.649,185.54395,134.97955,4349.406,69.291756,56.9331,3M Co,MMM,NYSE,United States,Industrials,2595708,US88579Y1010,,,,,,,,,2.8404856,3.6839328,4.3275537,0.120906495,-0.0111262439999999,0.41678923
58068,3M Co,2020-11,724.2272,17.967802,15.364057,3005.1511,45.422146000000005,41.81105,3988.0684,83.99193000000001,88.82597,4726.081,75.58708,70.178535,14253.765,185.93242,201.59412,4373.7183,75.7579,66.93597,3M Co,MMM,NYSE,United States,Industrials,2595708,US88579Y1010,,,,,,,,,2.8449934,3.6969235,4.341254,0.11175011,-0.036662545,0.43000224
61264,General Electric Company,2013-04,8030.263000000001,294.9488,179.86963,21317.426,600.8573,509.55695,18294.82,653.88007,491.12088,26628.057,794.87885,716.01105,75573.375,1966.5779,1547.1478,30415.389,917.1151,705.4378,General Electric Company,GE,NYSE,United States,Industrials,2380498,US3696041033,369604103,,,,,,,,2.816204,3.6679993,4.303311,0.20158084,0.005235235,0.40357813
61726,Ingersoll-Rand PLC,2010-02,169.44275,1.3147901000000002,3.989831,1743.4656,37.69828,47.76327,795.2533,12.770985,18.929316,2067.9443,44.09683,62.505894,9224.351,130.37599,134.28476,2084.0679,33.120884000000004,44.937134,Ingersoll-Rand PLC,IR,NYSE,United States,Industrials,B633030,IE00B6330302,G47791101,,,,,,,,2.760548,3.562299,4.179066000000001,0.13611057,0.043245282,0.37685257
61727,Ingersoll-Rand PLC,2017-04,299.2139,5.136001599999999,2.0547867,1901.0969,23.200678,27.388987,1536.0963,31.507761,26.074038,2478.9,26.121136,38.380535,9695.162,124.62147,117.4207,2905.0818,32.62551,37.835377,Ingersoll-Rand PLC,IR,NYSE,United States,Industrials,B633030,IE00B6330302,G47791101,,,,,,,,2.7601898,3.5630913,4.1809125,0.13026065,0.044464584,0.37668777
61728,Ingersoll-Rand PLC,2018-07,306.688,5.4484653,10.099763,1722.8302,15.169911,31.668472,1663.9509,61.741737,46.23554,2348.386,31.073906,50.385754,9761.305,157.64992,125.54427,2801.5608,45.44988,67.27331,Ingersoll-Rand PLC,IR,NYSE,United States,Industrials,B633030,IE00B6330302,G47791101,,,,,,,,2.7556696,3.5555801,4.172798,0.1290991,0.048125915,0.37350386
64320,Ingersoll-Rand PLC,2009-12,177.02448,3.2333188,7.600688000000001,1730.2998,20.225845,44.225353000000005,793.2675,12.655079,22.160622,2065.7698,24.506016,60.6066,9285.93,54.935093,199.30882,2074.1538,21.00579,63.039803000000006,Ingersoll-Rand PLC,IR,NYSE,United States,Industrials,B633030,IE00B6330302,G47791101,,,,,,,,2.7639709,3.5671363,4.184416000000001,0.13592367,0.040154256,0.37842137
65702,Ingersoll-Rand PLC,2010-08,205.14949,6.8423567,8.419,1755.263,33.17245,39.267567,889.33563,33.738346,52.377975,2083.771,43.20169,35.085335,9492.731,170.8166,176.40977,2154.5393,39.344486,46.820663,Ingersoll-Rand PLC,IR,NYSE,United States,Industrials,B633030,IE00B6330302,G47791101,,,,,,,,2.7567923,3.557026,4.173414,0.13509344,0.041786842,0.37674943
67833,Ingersoll-Rand PLC,2008-11,172.89752,1.5143923,2.4604409,1821.3431,32.930896999999995,25.626196,825.9823,14.858915,10.718522,2185.463,40.830288,35.155582,9600.853,92.87452,108.42493,2159.678,42.61145,27.264387,Ingersoll-Rand PLC,IR,NYSE,United States,Industrials,B633030,IE00B6330302,G47791101,,,,,,,,2.7627733,3.5655870000000003,4.183452,0.13231553,0.03848052,0.37993214
67834,Ingersoll-Rand PLC,2010-07,204.31737,14.312655,6.010224,1751.899,40.814327,29.808516,880.2894,36.859787,24.692137,2096.42,63.96036,55.85059,9457.151,178.69841,135.2372,2163.6443,64.281746,48.449406,Ingersoll-Rand PLC,IR,NYSE,United States,Industrials,B633030,IE00B6330302,G47791101,,,,,,,,2.7562168,3.556493,4.1728063,0.13513884,0.041069623,0.37696066
67835,Ingersoll-Rand PLC,2014-03,241.38052,4.6029787,9.326963,1794.5369,45.548172,54.07145,1120.4172,29.504803000000003,27.686409,2213.419,66.03826,52.946774,9359.308,155.40653999999998,168.30113,2430.1710000000003,68.85906999999999,58.48891999999999,Ingersoll-Rand PLC,IR,NYSE,United States,Industrials,B633030,IE00B6330302,G47791101,,,,,,,,2.7660139,3.566585,4.1867976,0.13174674,0.047010154,0.37511313
69107,3M Co,2009-12,379.49664,2.4075038,3.6611693,2545.9424,22.398968,47.584034,2038.085,25.614822,46.767086,3673.395,39.18702,71.82818,12980.52,105.64867,222.11394,2960.0142,21.488306,61.580685,3M Co,MMM,NYSE,United States,Industrials,2595708,US88579Y1010,,,,,,,,,2.8551989,3.6950421,4.3423376,0.13965574,0.0005990105,0.41391468
69108,3M Co,2014-03,577.1941,5.9708405,11.402188,3096.0925,78.259125,83.33376,3132.4885,94.7587,76.38056,4578.6333,111.68422,131.1376,14765.201,213.43112,247.90202,3887.4705,80.14899399999999,82.3596,3M Co,MMM,NYSE,United States,Industrials,2595708,US88579Y1010,,,,,,,,,2.8496892000000003,3.6916783,4.33755,0.13599184,-0.0021785235,0.41390547
69921,Ingersoll-Rand PLC,2013-09,252.32074,5.5004106,3.206952,1761.5406,45.03393,29.41765,1161.9258,26.396088,29.099499,2210.9385,62.844173,46.912827,9538.639,135.62411,152.95456,2433.9563,45.343143,42.885647,Ingersoll-Rand PLC,IR,NYSE,United States,Industrials,B633030,IE00B6330302,G47791101,,,,,,,,2.7589297000000004,3.5584025,4.1769795,0.13150339,0.043075815,0.37581617
71563,Honeywell International Inc,2012-11,3953.2773,43.851437,44.3158,12343.775,163.0064,195.30754,6076.8853,101.32685,86.89878,11924.201,171.65504,178.81900000000002,42029.035,413.65167,488.05215,19668.06,269.79233,271.01712000000003,Honeywell International Inc,HON,NYSE,United States,Industrials,2020459,US4385161066,438516106,,,,,,,,2.7620982999999995,3.5923576,4.2274623,0.1130167,-0.019667942,0.43402612
71564,Honeywell International Inc,2017-02,4382.4883,84.09066999999999,70.167534,11400.046,188.32861,139.00101999999998,7986.463000000001,166.18611,138.71216,11957.263,208.94942,174.80028,40439.754,516.4780000000001,475.00452,20365.36,279.53668,277.35898,Honeywell International Inc,HON,NYSE,United States,Industrials,2020459,US4385161066,438516106,,,,,,,,2.762695,3.5965357000000004,4.230596,0.11169545,-0.026900074,0.43655616
71565,Honeywell International Inc,2019-07,4287.079000000001,75.51035999999999,89.85436,10936.766,184.93913,182.96298,8806.157,251.21935,216.71252,11620.36,226.87886,221.02533,39907.25,538.6954,503.51883,20202.67,355.43567,334.0058,Honeywell International Inc,HON,NYSE,United States,Industrials,2020459,US4385161066,438516106,,,,,,,,2.759024,3.5953572,4.226768,0.1117158,-0.0323027929999999,0.43722555
71566,Honeywell International Inc,2019-09,4211.147,69.950386,86.13974,10812.329,142.37773,172.97873,8686.815,166.40213,183.44707,11562.688,186.95244,201.01564,39720.83,440.85056,531.6318,20028.973,256.8999,324.89316,Honeywell International Inc,HON,NYSE,United States,Industrials,2020459,US4385161066,438516106,,,,,,,,2.761768,3.599019,4.231189700000001,0.10974077,-0.033941686,0.43778655
71622,Ingersoll-Rand PLC,2019-07,287.01483,9.125251,7.8560996,1675.035,21.113436,29.133991,1581.7803,41.38538,41.486477,2296.453,36.993706,44.55894,9672.4795,115.94767,114.446785,2727.671,39.06356,40.26823,Ingersoll-Rand PLC,IR,NYSE,United States,Industrials,B633030,IE00B6330302,G47791101,,,,,,,,2.7600803,3.5596192,4.1771007,0.13014165,0.047573864,0.37147257
72242,"Stanley Black & Decker, Inc.",2010-07,50.32114,5.544132,7.2951894,1608.9064,24.816135,44.455776,439.28195,9.820441,25.531713,1255.8185,25.280655,42.80026,2871.5735,60.799526,58.261433,998.5142,20.567966,30.924694,"Stanley Black & Decker, Inc.",SWK,NYSE,United States,Industrials,B3Q2FJ4,US8545021011,854502101,,,,,,,,2.844157,3.5997205,4.2552485,0.20087244,0.013977912,0.34080866
72243,"Stanley Black & Decker, Inc.",2015-11,77.53968,1.2581707,0.013598803,1293.486,21.261333,14.764429000000002,635.4464,14.91745,9.62341,1200.3817,23.056566,19.217117,2906.9187,37.496586,40.320656,1102.6967,24.473322,19.354336,"Stanley Black & Decker, Inc.",SWK,NYSE,United States,Industrials,B3Q2FJ4,US8545021011,854502101,,,,,,,,2.8364007,3.5959842000000006,4.248619000000001,0.20099075,0.037976097,0.3453671
72244,"Stanley Black & Decker, Inc.",2017-03,98.90661,3.5501776,2.0198236,1334.3995,27.579584000000004,30.402908,762.3804,50.50363,24.82361,1328.6433,60.40841700000001,30.581253000000004,3101.9731,127.34219,68.40841999999999,1305.6898,54.51189399999999,28.738731,"Stanley Black & Decker, Inc.",SWK,NYSE,United States,Industrials,B3Q2FJ4,US8545021011,854502101,,,,,,,,2.833073,3.5931735,4.2441344,0.19871798,0.040276885,0.34832078
72894,SPX Corp,2009-06,30.880949,1.1236211,3.320556,192.14551,3.3506935,1.8802507,145.52837,1.0450236,0.017981116,284.71915,4.604137000000001,2.872673,1463.9218,22.438505,13.174835,336.3002,5.368978,3.6423433,SPX Corp,SPXC,NYSE,United States,Industrials,2787185,US7846351044,784635104,,,,,,,,2.768684,3.5871606,4.220924,0.13843346,0.043482173,0.39450318
72895,SPX Corp,2011-11,24.131376,0.0008718257,0.0022613665,210.79953,0.010636255,1.9000034,166.56951999999998,0.970812,0.34922975,317.6255,2.4183536,3.0335019,1473.6772,10.679828,16.169007999999998,363.3606,4.2991014000000005,3.3289177000000003,SPX Corp,SPXC,NYSE,United States,Industrials,2787185,US7846351044,784635104,,,,,,,,2.771163,3.5888343000000003,4.223086,0.14716724,0.055997334,0.38561165
72896,SPX Corp,2017-03,18.426262,1.7298721999999995,0.025741482,99.896904,3.1887012,4.6444373,110.34185,6.108038,10.782542,171.23856999999998,6.393891,11.282855,1059.2029,8.590813,16.409863,223.6352,3.5723119,11.450003,SPX Corp,SPXC,NYSE,United States,Industrials,2787185,US7846351044,784635104,,,,,,,,2.7320282,3.5293999,4.1564503,0.14547119,0.096072495,0.36661452
72897,SPX Corp,2017-08,15.989179,0.029034711,0.005266309,92.05982,0.033166118,3.4257462,99.7602,4.22238,7.517198,152.02376999999998,2.762771,3.4443014,1055.7817,15.658391,12.199577,209.08871,5.457582,4.9579453,SPX Corp,SPXC,NYSE,United States,Industrials,2787185,US7846351044,784635104,,,,,,,,2.7336133,3.5294025,4.158456,0.1454661,0.10068332,0.36509538
72898,SPX Corp,2020-06,14.8531685,0.049807504,0.050381858,81.52285,1.0990828,0.16138595,80.66923,0.3594777,1.4551128999999998,144.91621,1.8429195,1.4305705,1026.009,7.641811,6.981317,223.42671,1.8284678,1.638383,SPX Corp,SPXC,NYSE,United States,Industrials,2787185,US7846351044,784635104,,,,,,,,2.7335021,3.5268261,4.155793,0.15619111,0.10131564,0.37164092
72899,SPX Corp,2020-11,15.324724,0.18260805,0.16932413,81.91456,0.552619,0.60901964,80.15465999999999,0.46192244,0.9434679,143.05052,1.7415962,0.86391973,1020.21155,4.484253,6.4541574,222.77673,1.8079562,1.6034027,SPX Corp,SPXC,NYSE,United States,Industrials,2787185,US7846351044,784635104,,,,,,,,2.7316115,3.5256345,4.154744600000001,0.15159547,0.0988741,0.3711532
74873,Danaher Corp,2009-07,652.3342,6.147917,7.678455400000001,3480.8708,47.117672,56.952656000000005,2144.152,27.857796,27.673512,3828.685,51.640347,45.781635,11570.266,111.7037,125.16985,5671.815,51.028236,79.61688000000001,Danaher Corp,DHR,NYSE,United States,Health Care,2250870,US2358511028,235851102,,,,,,,,2.8225990000000003,3.6387467,4.272264,0.26521719,0.058342207,0.37002864
74874,Danaher Corp,2011-10,750.0246599999999,14.0660095,14.366387,3780.3782,70.96311999999999,83.39555,2547.8704,41.31664,64.14525,4297.0083,80.50165,89.04221,12608.86,219.02632000000003,232.7814,6439.8496,117.23733500000002,128.06364,Danaher Corp,DHR,NYSE,United States,Health Care,2250870,US2358511028,235851102,,,,,,,,2.8173819,3.637187,4.266775599999999,0.26805523,0.052695632,0.3714192
75519,Emerson Electric Co.,2009-09,1259.0802,15.227757999999998,26.500736,5865.7817,85.11133000000001,130.56688,2723.9226,46.144848,73.22668,6230.5806,81.45043000000001,138.42485,24135.2,250.77827,365.44574,8886.669,123.0511,190.11855,Emerson Electric Co.,EMR,NYSE,United States,Industrials,2313405,US2910111044,291011104,,,,,,,,2.7930524,3.6139953,4.249488400000001,0.16427188,0.08118863,0.39123198
75520,Emerson Electric Co.,2012-07,1467.2888,55.937275,40.18228,5887.696999999999,152.42600000000002,111.54685,3715.0898,203.0788,103.04905,6733.954000000001,234.12712,133.76295,26212.23,672.819,478.96985,9957.596,342.39514,202.81656,Emerson Electric Co.,EMR,NYSE,United States,Industrials,2313405,US2910111044,291011104,,,,,,,,2.789135,3.6072664,4.2436447,0.1657514,0.08520947,0.38568684
75521,Emerson Electric Co.,2017-04,1429.2095,24.784452,34.88177,4429.155,61.569386,102.92901,4108.696,77.887856,113.49518,5378.53,106.90624,142.45956,21879.977000000003,278.96655,319.8383,8413.189,128.1084,173.63817,Emerson Electric Co.,EMR,NYSE,United States,Industrials,2313405,US2910111044,291011104,,,,,,,,2.7930033,3.6130745,4.249404,0.16312598,0.0853191,0.38489428
75522,Emerson Electric Co.,2017-05,1449.1868,54.85895,32.767605,4414.478,88.25218000000001,91.762436,4268.7485,273.5479,129.90562,5378.1323,142.06221000000002,114.102844,22039.146,479.00726,283.23883,8498.405,258.85397,167.34146,Emerson Electric Co.,EMR,NYSE,United States,Industrials,2313405,US2910111044,291011104,,,,,,,,2.7899275,3.6095107,4.245118,0.16411443,0.08420719,0.3844914
